IDTransação,IDpessoal,DatadaTransação,Valor,Empresa,Categoria,Fraude
f85df21c-7ed4-4535-8c63-feaf322621e7,cb9c00c5-b3e7-422c-b478-7125f0cb7928,2024-02-06 01:50:57,784.57,Hinton-Warren,Padaria,1
8d505a3b-3271-49d6-af96-4d3ee953f4eb,768b6eb3-3355-4f45-9902-83130f021d54,2024-01-14 12:37:49,324.78,"Mckenzie, Gomez and Robbins",Mercado,0
6bbd9c43-81e5-4aea-b012-8c8e266a0d6e,34b50aab-a219-4fe8-96d0-10ee3845b711,2024-01-01 12:09:38,170.28,Davis-Duke,Entretenimento,0
ccd70394-762a-4fee-be02-c1b0705eee49,e91c6b1a-4a3a-4785-85c6-87ed1533add3,2024-01-17 20:58:08,702.12,Patel-Morton,Eletronicos,0
48e53f37-2821-421e-88c5-35a9c5a4d7bf,272c22d7-5810-42f3-9950-548582fd5a01,2024-05-13 20:33:36,903.1,Mack-Blair,Eletronicos,0
83ce0050-d8a9-48e3-a886-f78818958db6,0bbdad91-f043-4402-b3df-9c2d1a6e2e26,2024-02-25 05:27:47,277.74,Hall-Anderson,Padaria,0
9b03340b-d334-4bdf-84ac-a65589e705ff,d98d920d-1be9-4771-a5e9-ff6a9fcd590a,2024-02-17 15:22:11,269.92,Pace Inc,Padaria,0
60a92216-4566-4fca-aeb7-f89671f5a14d,a449bd1e-1c55-4b28-9f43-e28f7535bffa,2024-03-13 15:31:00,126.87,"Obrien, Neal and Dunn",Eletronicos,0
eaf0bc04-2741-42f0-9220-f5b70e72889d,40eb7933-1e83-45ba-9844-11523b837aee,2024-04-07 01:31:21,227.1,"Price, Nunez and Sawyer",Viagens,0
eef5edb4-fbb7-4d21-947a-1d629d751461,5b222078-fa44-4c1f-ae9d-9062d522721b,2024-06-15 02:15:22,581.96,Grant-Paul,Entretenimento,0
f004457e-d6ba-482d-b380-4b7352ddb3f1,a5b5c99b-0ed5-4b93-bca5-24d3a7efca95,2024-03-25 06:48:11,394.07,"Holland, Shaw and Ray",Eletronicos,0
1514c723-fb23-484f-83e1-bfbcd7819668,4f4f0857-6829-484d-a2b7-fc6d986e527d,2024-03-17 04:13:36,430.75,Johnson Group,Eletronicos,0
e1253236-2754-42da-93ca-8b9cc44f3f38,9e55823f-ea97-4e51-b91f-68f9d15472ad,2024-04-19 04:41:01,78.06,Hendrix PLC,Viagens,0
09937ab1-bee6-4a31-bbca-f73166a37d36,3ded9c81-2c13-4cd8-b9f5-be5bc8cb1bac,2024-06-16 03:06:18,513.23,Pittman-Garcia,Padaria,0
678e972b-a0fe-4d25-9f2b-648d6d014be1,c7459bcb-dabb-44a8-8c54-d79dd440435b,2024-06-13 11:44:25,915.3,Johnson Ltd,Viagens,0
980f436a-8509-4439-931f-ff79cb3102ab,ff2342b0-46bb-4450-8981-b64dce232f2b,2024-02-13 06:00:20,456.08,Bush Inc,Eletronicos,0
9046dde8-f0e6-400c-a4c7-9fc17f07a8c9,5a9f28f1-d462-47c4-a8f0-f504755328ee,2024-04-25 20:34:53,263.88,Moore-Keller,Padaria,0
f8257cd4-182c-42ab-b42d-3341c283f155,8ed7e2f0-6a5a-410f-8c6f-b2905af6b818,2024-06-08 23:06:15,967.54,Larsen Inc,Entretenimento,0
cbfb80ab-bea4-477c-90b9-9f84f6af98f8,a6cd8800-ebbb-46b1-9842-640bac3c75eb,2024-02-06 10:02:38,325.88,Taylor Ltd,Entretenimento,0
a4596fe8-1be1-4206-bc8a-46479134bec0,dd22ba4d-4c50-40e7-baa6-badf7a187469,2024-04-04 20:14:34,556.5,Kelly Inc,Viagens,0
f6b76ab2-3125-4d1d-bd5c-dcb4316d4bfd,2144c489-709f-424c-b7cd-5f7aa44b7d77,2024-05-03 05:15:49,536.67,"Morrison, Ross and Parker",Padaria,0
135598d6-cdbb-4972-b505-84a9eb1bdf0a,79558abc-5b66-415d-a8c5-0acf06ea541a,2024-04-26 12:46:01,511.31,"Mitchell, Martinez and Holmes",Roupas,0
f07587de-bb4f-4476-a43f-a54bfa1acd46,cc4efbeb-1fdd-42eb-9803-66ffc2f996cc,2024-04-05 11:45:31,507.14,Roman-Bell,Entretenimento,0
1887cb8d-06ee-4702-88b7-dfbdb6f714c8,46f17547-2150-43e6-81d7-290f7f92bfc7,2024-03-27 01:01:08,866.41,Stanton-Leonard,Mercado,0
e24514d1-e58c-485e-a845-3ce0d0a81316,58b4b8cd-4242-40d8-91c2-d0cc175b83d6,2024-01-19 13:52:42,225.73,Thomas Ltd,Padaria,0
c8eaf790-5c31-4fdf-8900-04eb4469891a,30a34e0a-3fcd-4b6e-9de6-8daf8d4210c7,2024-06-23 01:19:11,234.17,French-Henderson,Mercado,0
18a3d191-56d3-4dc2-b7a8-1b3425ad8e02,111c62bb-13e3-4197-9e60-ce4d5c89aaed,2024-03-09 01:03:39,27.26,Duffy LLC,Roupas,0
e0051e6c-9afa-4568-be95-1b140755e3fc,3d7dae37-1193-4d17-8bde-f9a8b6b8588c,2024-03-22 12:29:11,178.01,"Kirby, Adams and Hampton",Roupas,0
e9fbc70e-7d1a-4f42-a6e5-920f1714a461,b8230ec8-c2fe-4d79-ba0c-68c0f117e106,2024-02-29 20:17:20,141.32,Dyer and Sons,Eletronicos,0
5253d864-50b4-488a-b0b1-aa0c80f6ac01,49459381-498f-43c1-823c-e00d2a058409,2024-05-10 08:28:34,738.58,Thomas Inc,Entretenimento,0
b0e309d2-f34d-46db-b1c2-81c1190b181d,9fa362db-0747-49aa-aebc-252f7912f68a,2024-06-03 00:56:18,343.45,"Navarro, Gibbs and Davis",Padaria,0
e6c61745-40c4-4198-bc9e-9ad8accd95d4,38f8a310-ae0c-44f6-9e19-3c68f787a45a,2024-06-20 17:29:39,139.57,"Gonzalez, Lewis and Bender",Viagens,0
eb76e851-7d7c-4e2e-a3ea-2cc81e61a3fd,20715071-1a03-453a-8177-da603980a711,2024-06-27 00:51:46,750.68,Thompson and Sons,Viagens,0
921fc54c-cb76-492e-a6bb-be739f75244a,eab8546e-d013-45a7-bd47-8fcb52f3ff59,2024-05-09 06:29:50,840.32,Terry Ltd,Roupas,0
d8d092ee-e974-4c1d-8478-3150a97649eb,7dbb76f1-fa20-432c-bcbb-38cf125194de,2024-05-04 15:22:13,689.5,"Miller, Hopkins and Morales",Mercado,0
ba2a3b2d-4ed6-4453-bd4a-0b666b73b77e,916acb79-9cbb-42c2-a01e-d4797e110bd1,2024-05-13 05:04:19,401.4,"Freeman, Bush and Ortega",Entretenimento,0
c2471ee1-3070-4355-ae85-58e7824e9464,d21fcd87-1113-471e-89c1-665fc38ef8d2,2024-02-02 10:01:16,853.37,Little Inc,Padaria,0
aeee6d46-94e3-4481-809d-81a7e1bb236f,8456e807-3040-4de7-84cb-fbb55110d5ee,2024-03-07 06:15:15,662.79,"Mcdonald, Lopez and Petersen",Entretenimento,0
2e7c0847-29aa-428d-b7cd-57c9b62e7ec0,83974e36-74c2-48a2-a435-13dcd86956aa,2024-01-23 19:26:50,646.0,Lowe PLC,Padaria,0
9d981c82-729c-4144-b9d2-c3ea7341fbb8,803dd042-6e07-4cf5-9df9-6a89adf345ca,2024-07-04 14:41:06,351.73,Rowe-Jackson,Viagens,0
17356148-07c1-43e0-a7bc-75d93da71210,6dd2a0c8-6dd1-4249-b3c3-f4d678a8a558,2024-04-10 11:05:26,781.78,Stafford PLC,Roupas,0
c2a5a683-083e-4259-b991-c9c5fe5cf3c0,2a741b2f-372f-4a77-8208-34bad3b23935,2024-06-25 07:40:32,276.8,"Shaw, Edwards and Bautista",Eletronicos,0
642cbb0f-3cca-4335-92bf-2783708aa8fd,d4051e95-ba3f-4970-be1f-5fe9a7239ad2,2024-05-17 02:44:03,79.19,Cooper-Cole,Padaria,0
cb25506b-b422-4c7a-a62a-22ea473c5451,1c5b6c32-41a1-400b-ac61-72e158cab1e4,2024-03-18 09:52:37,926.01,Hunt Inc,Padaria,1
ed102bc0-b040-4803-a951-6654823a8c4a,c86c2607-095c-4df9-bfa8-9b579fdbc1fe,2024-01-12 06:43:48,948.0,Williams-Gomez,Eletronicos,0
e082fae3-17ca-40b3-977e-c8d53cb84bab,62f985bc-5d9f-40e1-b3b8-b1d579ff8806,2024-02-01 08:15:54,822.29,"Fox, Kelley and Schmidt",Entretenimento,0
8d00bb16-9834-4bec-95e5-b8f79f2008c3,1f6c5f40-1689-4954-b2be-5ed99cd11174,2024-02-23 22:09:49,274.4,"Brown, Graham and Ferrell",Eletronicos,0
9792c9fe-ac89-4d4d-99ac-d5e87546fe8b,41ecae06-62a1-42c1-a135-91eb5bbd485a,2024-03-26 08:35:02,278.65,Gonzalez-Matthews,Mercado,0
e23c91fe-0135-405a-a83f-c0331116cbd2,d628b216-5445-47c8-9faa-e0ca2ac230d3,2024-01-09 22:43:38,795.9,"Duran, Brown and Potter",Eletronicos,0
1e0431c3-4619-46f7-8e96-cb14f55a77ad,de64829d-b8ec-46c8-98e6-3251af79e380,2024-05-31 19:04:25,995.21,Williams-Schmitt,Mercado,0
ff4cf6c2-d697-4054-bef8-3e548630da68,c08b91e7-76c8-4803-86ca-76ddebae97f2,2024-01-16 12:48:38,115.49,Barajas and Sons,Mercado,0
edc10492-ea11-4ccf-8e42-7764c31c9827,3a58e008-3bd1-4616-bce1-c17c4f7a5fa5,2024-05-15 17:49:15,698.68,"Gross, Torres and Lewis",Mercado,0
d5a5e652-282f-4479-9d78-a25ba7b83bf4,bf0d1f4b-68cb-4bfd-aeac-ad088e76320a,2024-04-17 13:35:19,104.59,Rivers Ltd,Padaria,0
9729bc17-9c49-4b17-888a-a26c9be8f4c7,463b76db-02cb-4d15-a9af-8f3b938f2a85,2024-01-04 13:32:39,219.05,"Woodard, Reed and Rivera",Padaria,0
d3635722-a723-4fd4-8b6f-bc92312f8112,603cfd07-7f9d-485f-8a9e-0f74fbfe2980,2024-04-27 05:17:18,260.33,Johnson-Baird,Mercado,0
85e2b1ee-a57d-4b41-a0bc-837aa9c3f66b,dfdc8acc-0822-464d-8f63-fa6e5d0257e4,2024-03-06 21:24:58,47.74,Hall-Garcia,Padaria,0
c966a159-3e86-4fe7-a0a1-e9099b17393e,b25e6761-da4f-4aca-ae55-68c907968778,2024-03-12 04:18:45,577.42,Rivera Group,Padaria,0
b2c20030-f582-4415-b878-70d00f18f908,5c4d9216-2848-4bce-bad2-9d0e19e02e60,2024-06-12 23:01:48,334.17,Miller-Ware,Roupas,0
31635d66-e57f-4e70-9d9f-3cbb1367f754,ecdb9ba9-b09c-4033-bd76-09463d469ce9,2024-01-09 10:57:08,787.03,Moody-Weaver,Entretenimento,1
e9bb992a-cae8-4c2c-8667-11a40ac8d1ab,eb083635-ec77-4e57-a796-e7a96a23dfb9,2024-02-17 23:33:49,471.73,Brown Inc,Padaria,0
17c22b59-a800-4b22-a178-700158842184,244cdd41-68bd-4e46-9e5d-876165ca9979,2024-06-30 01:23:30,791.78,"Smith, Fox and Bell",Eletronicos,0
a08a7a78-d205-40f1-9661-946c21f7f24e,9081a97d-519c-40ae-97fb-047c7fd307d2,2024-01-27 21:10:50,25.58,Molina-Wood,Padaria,0
cb6b8397-0133-437e-b7c2-e8a36dbfc891,2b66cbee-8845-4eee-ab13-2b3428d0803b,2024-05-28 14:39:34,829.99,"Reyes, Lowe and Cox",Roupas,0
068a39db-247c-496a-b305-fe5297a9297f,9ae5d3a2-479b-4979-a43f-a4751f2bcf20,2024-04-27 21:21:08,879.03,Cooper LLC,Viagens,0
6c403a25-0a2b-4a55-bffb-2586e6780aed,f0a6cb6d-4e05-408a-9e32-09c803ea27cc,2024-05-26 23:51:30,506.7,Sheppard-Pittman,Eletronicos,0
5b1b388b-e63e-4f95-ad27-f3ff7f14e1c3,0d9e551b-2adf-40f4-8288-35e9ea12e9f6,2024-03-24 07:29:14,640.01,Chavez-Ellis,Eletronicos,0
270409ee-450d-4056-823b-02ae8979a221,e63c174f-0174-40a4-ad3b-8501b8727d58,2024-05-08 19:56:24,480.66,Hernandez-Hill,Roupas,1
cf8d6088-6b15-4a63-85a3-9bab1a93620f,f5c6b77d-184a-4208-bc34-fa064231d263,2024-04-10 03:02:57,883.35,"Martin, Baker and Walker",Eletronicos,0
cef0e5c0-bff9-4034-bf7c-61ea0bc83ca3,fdd8363c-83d5-4e9e-ba3e-9cc1dd99c567,2024-02-16 01:13:40,773.42,Brooks-Clarke,Eletronicos,0
97e2cfc0-6dbd-4971-b6d5-e98c0cdc733d,8e492007-84dd-4803-a5b8-3e8344c1b6d6,2024-07-03 13:56:08,896.46,Howell-Turner,Padaria,0
cadcb06e-3b33-4bd6-ae30-321fd3ce99a8,19eca615-0a15-469a-8af3-248c7796ea75,2024-03-19 17:58:22,917.26,Weber PLC,Viagens,0
575a2237-965a-4ac3-9abf-8407269ca0e3,0241f7f4-166c-4332-9742-363918eeb66c,2024-05-18 11:22:54,891.12,Craig-Duncan,Padaria,0
7ccb866f-1b3a-4f0a-85cc-0d018b3f28f3,fa7fa130-6818-4d1e-a195-7f25c9df93f4,2024-04-06 14:05:33,812.91,"Kirk, Jones and Alvarez",Roupas,0
7572808b-54a2-404f-8c60-40ae0cb65895,f0d72473-39cb-4102-baf0-7e3f11e299b7,2024-07-04 21:06:20,414.65,Yoder-Little,Eletronicos,0
2d9dfc01-c3bf-4ef8-88e7-97cfb4087934,b3609d55-87a3-445c-989c-44ee91755f12,2024-02-29 18:57:12,124.25,Pham Ltd,Padaria,0
3e3f3b87-81d9-41c0-a148-4f8cb68e51ef,95e922e2-725a-4a03-a42c-ea62cfd0b1ad,2024-05-13 22:37:20,93.88,Burns and Sons,Roupas,0
acd0c85c-c3ed-4562-ae06-5db1c1c5d3a1,38859b36-ea52-4863-9d80-dcda50106a0b,2024-04-29 23:01:32,53.02,Davidson and Sons,Padaria,1
51349d02-f346-44e7-a475-ccd295eaea47,fbb7b24f-41bd-4103-94bc-a0665f0527ff,2024-05-13 21:25:03,65.18,Moss LLC,Entretenimento,0
79eac7d2-f9c3-44ec-a18e-910f0b6bb2cc,e2f22afe-edb4-421f-b930-d8b94daac71c,2024-05-03 15:21:18,486.57,Middleton-Dominguez,Entretenimento,0
57c10822-c706-490d-a74b-97a68f569a69,ec79203f-4e2c-4c13-a856-a6ded353295e,2024-01-04 14:09:08,342.61,"Douglas, Barnes and Heath",Entretenimento,0
6285d6c7-06a0-411c-8202-1ea550beb3eb,459db262-044b-4ddf-8e97-1de5d6b70639,2024-01-19 15:53:30,372.83,"Rodriguez, Rodriguez and Kirby",Padaria,0
fdce871f-b06b-47f3-8a3d-651d67ff99a2,308ee8ae-a581-40cd-a5ee-65608a46ade3,2024-05-19 08:39:28,978.54,Sanders Group,Padaria,0
dc6b6aba-52aa-4fb8-977d-b5415f1e4a75,828b3071-5da4-4d65-847f-f0e853c1c2fa,2024-04-25 10:33:21,341.74,"Johns, Velez and Bishop",Mercado,0
a55e39a7-9f1f-43d8-974b-29bf5705e049,3cd94a94-6dc8-4b3f-8604-5f8a58be07b8,2024-02-25 22:31:21,770.76,"Wright, Hubbard and Bailey",Eletronicos,0
b33d1483-347d-41e1-b04c-09ebaa80393a,444f3532-d50b-48cc-b2a9-f1ad7286f2a2,2024-01-03 21:54:34,270.73,Mullins-Snyder,Entretenimento,0
b618657a-237d-4387-a67b-8744a72c5fc6,ef0c8361-ce3e-4aa0-9b7e-9defd75e4591,2024-05-08 12:06:44,98.04,Daniels PLC,Padaria,0
972180ce-3537-4fbf-8674-1a1e6e3f2922,dbf6db5b-5d08-4309-b666-f02f5c5e981e,2024-01-18 03:12:35,780.78,Garcia-Roth,Eletronicos,0
af7cd69f-71ea-433a-bb72-3e308c250734,8f8feb83-7cd5-4869-ae8b-7d6cf8662036,2024-04-27 05:17:50,824.05,"Moore, Roman and Powell",Entretenimento,0
3dc6d82b-c0af-447f-a6f5-b246366477f5,892a9708-a341-46fc-be28-66566e97067a,2024-01-04 07:44:33,936.78,Pollard and Sons,Roupas,0
8c3bb92d-ab45-40c7-95a6-9cb7f7059146,fadde23c-de27-4751-a631-ee9a8088a0b9,2024-01-10 00:53:59,892.37,Garcia-Mccormick,Viagens,0
425fb69e-5b7d-4a36-bff7-a3867b82df15,ee98f97d-a100-491f-911a-b2b2007c625c,2024-07-03 08:36:07,556.98,Woods LLC,Mercado,0
b642c034-d24e-473e-8679-b65764d231c1,7b9258dd-23be-44cb-a396-b3a1d559fe74,2024-03-06 01:13:57,990.63,Jackson Inc,Roupas,0
37278074-3650-4228-9579-13d777611eb8,63d6a69b-64a2-4dc5-887b-01efaf096b89,2024-06-12 23:04:07,732.31,Jones-Nichols,Mercado,0
874dc309-6466-47cb-8c57-45f9e05398cf,c32d4f3c-93b9-488e-ba58-1850d035f0c0,2024-02-02 09:05:53,683.02,"Hodges, Reese and Webb",Viagens,0
0a1f1f56-32a1-40f2-bcc6-8e77f042ddc0,12d5d72b-edec-4d3e-8f7a-e1d7e292ed09,2024-01-14 16:53:07,745.3,"Jackson, Burke and Brown",Padaria,0
12e62914-bfd8-48c1-859b-63c12d0f7adc,74c4d6aa-0192-4b03-a911-820d6a0481fa,2024-04-16 06:39:57,157.3,Richards Group,Mercado,0
ca421bec-b15c-4616-8542-c85593b7e0e7,14ef321c-3fb0-4c01-a4ab-36f83dbbbe08,2024-06-13 08:07:18,350.1,Dixon-Jacobs,Roupas,0
3c16ee18-f951-47da-9274-80f8fd56a065,8eef211a-4a8f-4911-84a7-4c316dc890b8,2024-06-01 14:30:57,10.24,Dickson-Moss,Entretenimento,0
dbb13cf5-b731-40c9-8798-56400a60801a,d74a1dd7-313a-4110-a3ec-69a843f0f97a,2024-05-25 22:05:45,334.87,Rivera-Castro,Padaria,0
90f24dc2-5ad5-47e8-a8ba-bd3aeaa0a3e3,e3883df3-268b-4550-9e00-f171f9de5417,2024-04-23 12:57:42,756.69,Davis-Miller,Entretenimento,0
cc5d5b35-32d1-46cf-93be-78a8685a4af1,266e8330-1e0d-4435-abc6-f9e4c5812b1f,2024-03-06 17:54:29,939.08,"Williams, Rogers and Davis",Entretenimento,0
82917f08-a43c-4f40-8e60-3f6830f64c0b,8fef7cdf-c944-4476-8e22-1c239da555ed,2024-01-27 23:36:18,373.46,Ferguson Group,Eletronicos,0
15020dbd-c241-400b-a19e-e49b0cad8d28,2672486f-9a1d-4d53-8a61-8f1db4a15d7c,2024-03-13 03:10:35,547.79,Johnson Inc,Padaria,0
d213fcb1-1b9d-4efd-a729-e4ea68a91384,93e47630-4f36-4a34-96eb-00795f41c846,2024-01-26 11:11:57,617.95,Wagner-Harmon,Eletronicos,0
c70b422a-22b4-4657-898c-9986f24d2075,b2bf0702-7b41-4d20-afcb-07352400bbee,2024-02-10 07:18:04,583.15,Lawson LLC,Eletronicos,1
888eef4e-9b1e-4693-92a5-7a9f5b760b35,d94cc520-a1ab-410a-9f9b-edded2a14d9b,2024-02-24 08:24:51,836.88,"King, Willis and Mann",Viagens,0
2da1aaa1-882b-4abe-91cf-00922f2c7baa,255c111e-33e5-4a0f-9873-186be114fb6a,2024-04-19 14:14:43,112.01,"Mann, Kennedy and Delacruz",Eletronicos,0
290dd6b2-ae80-4f12-b7f4-1c625f4e66ff,e97581de-d76a-4ace-a1fa-99db3c9c397e,2024-04-26 22:24:14,310.48,Cruz-Baker,Eletronicos,0
6adf8da2-3a2e-4211-b907-260171208bf0,297b7bd2-1672-4c32-9f38-dfe94117b765,2024-01-20 01:58:09,680.36,Thomas LLC,Mercado,0
1fbeb5b4-fc95-4d6f-a81e-7b718b20b8bf,018a0e7c-ac1f-4902-a21e-befaa1a21463,2024-01-13 12:43:52,206.93,Rogers Ltd,Viagens,0
beb00213-17ce-4b88-84c0-9ab8c6135f0d,e8d4464a-7823-45b4-9b2e-3a4e573e35db,2024-01-04 04:57:43,100.44,Williams-Hodge,Mercado,0
41ff7776-aed0-4d65-8516-07956aeef82e,26a5643a-26b7-43f6-858a-1ca5f133cae7,2024-06-10 23:46:57,914.53,Sweeney and Sons,Eletronicos,0
677b7067-3503-41b6-927a-a68c529e0e23,f22e355e-e241-4d7a-b261-cc9b4adecab5,2024-04-23 00:52:59,517.3,"Marks, Lawson and Gibbs",Eletronicos,0
69b724d1-c57d-4a06-b7ab-9d349b10929a,f1dab593-a2d6-4415-aa58-5c87590d92fe,2024-03-08 21:37:50,360.06,"Page, Webb and Short",Eletronicos,0
9caa490a-6a5e-46df-a1e2-32c449bd8266,e6e59262-505d-4555-8735-a5d92150ebbd,2024-02-12 17:14:00,355.98,Clements-Sanders,Eletronicos,0
f40b61e0-352e-42c4-b599-3ab7d9e334e6,aee2cd6f-3116-4da1-9301-ff9f1120cf9a,2024-06-26 14:23:50,803.59,Webb-Johnson,Padaria,0
393369ef-6a65-4e4b-b169-28732aef1b2c,9d159ec5-9403-40fb-9c24-8a163236c7c8,2024-02-05 22:56:18,592.21,Oneal Ltd,Padaria,0
ba3633ad-f405-4dcf-b566-8f268285e8e9,5a754b84-6697-4791-9584-4e44106ba6f0,2024-06-08 06:32:19,858.91,"Caldwell, Myers and Lee",Entretenimento,0
ddd5a4ca-34f8-43e2-80b1-a3896c711cd8,3649b397-cb98-4232-ab09-496e49e89efe,2024-06-26 13:55:46,740.23,"Smith, Green and Lamb",Eletronicos,0
3aa8fef1-368c-4cde-bd01-0ef01989ed7b,6f570dcd-7379-41b2-a226-2f8804e0dea7,2024-02-12 19:45:10,752.13,Skinner and Sons,Mercado,0
b18e27c2-71aa-4cd3-a573-89a95a913aba,c3ef0a70-8aaf-40c4-a0fb-b1a68a50f394,2024-05-09 01:03:23,572.15,Arroyo Inc,Roupas,0
8bfb2187-82f1-4dad-bc6f-56102a5d3df0,787bfb9a-558f-413e-8b5a-d85a6cc0feb4,2024-02-26 21:48:32,69.83,Taylor-Barker,Mercado,0
e4a3c519-0186-4ef4-94e9-e4204405fee3,aebc744b-ed1a-4708-8b8e-66525b496a84,2024-02-26 23:42:40,475.39,"Ayala, Rivera and Mcintyre",Eletronicos,0
4b133664-d020-47b4-a6cc-3b9a023f4e62,e3fedc41-0d6e-4598-8005-0b9c08fdcb26,2024-04-14 02:17:52,951.11,Wilson-Austin,Roupas,0
74f7ef85-f087-43ee-9b4b-9b12a924818c,b3fbc864-051e-43a5-9081-22fe18f0a1b5,2024-07-06 10:11:49,607.29,"Brooks, Thomas and Jackson",Viagens,0
19085cb3-4a63-4a81-939e-536c159283e3,b93ac40b-194d-428a-ad86-f2dfdf72c15f,2024-04-05 04:40:07,953.64,Butler-Long,Entretenimento,0
d0fcb856-4cd2-4fc0-8e12-b85dea97aec5,330c6d2b-e056-48dd-88d2-6c8aa0c84854,2024-06-02 03:22:16,331.55,Garza LLC,Entretenimento,0
639ecd6c-e94d-4565-a081-eea7f4cd0331,1e3f2367-3658-4d51-91bb-d934bf0e9b75,2024-02-04 11:13:06,330.39,Martinez Ltd,Padaria,0
9acae165-01b4-4b4f-ab33-61a822ce8482,545236c9-fcd8-4bd8-b863-b40567cabb4d,2024-01-30 04:14:24,948.39,"Reed, Collins and Doyle",Mercado,0
da1f5f95-78d4-4778-8f68-7b8932fbb2d4,3695d487-3a31-4025-9398-85250a66726f,2024-05-27 10:51:15,836.67,Mullins Group,Entretenimento,0
fa657314-1bd1-42e2-bb27-64755f58a089,6850d728-a960-464b-a9c4-61cf0dacff7e,2024-06-14 15:05:18,947.24,"Martin, Gamble and Long",Mercado,0
287ca15e-178f-4893-938d-7f962d4d7ee6,dd1bb51c-5573-40f4-8fa1-27e866c8de46,2024-02-18 11:19:54,690.07,Bright PLC,Viagens,0
57a97101-eb6a-4013-8eb2-486b93c30515,27175b71-b916-4a47-809e-8fb3a3a8e47e,2024-02-20 01:21:26,915.3,Dunlap Group,Roupas,0
553ba34e-ec3c-4dc9-aed9-7f866b0a03b1,e6102b84-9c9b-49df-8a8a-9e15d8634369,2024-02-26 22:04:59,867.04,"Perez, Kirby and Jarvis",Padaria,0
ff12d532-9809-473e-b3b6-23bd001c212f,62dca220-71ca-46ea-bbfe-4469e7fc1034,2024-02-11 00:59:19,374.83,"Brooks, Price and Jones",Viagens,0
a24014c4-ed94-4aa1-aa8a-5c093a7ced9b,bdab5f5b-c4f2-487a-9d59-04d008d8eaa8,2024-04-20 03:35:59,887.21,"Richmond, Coleman and Rodriguez",Viagens,0
553d6195-f9e4-47f2-b25f-1a6e11884a71,c2d069ca-8cc5-48e3-bb9b-888e8083bc49,2024-01-07 08:12:59,494.99,Pham-Nelson,Eletronicos,0
4b2d671b-2b3e-4cc0-89fa-c8346ce9931a,e369d50b-0dcc-4e9f-82f3-cfa0615705f3,2024-01-20 17:10:26,23.94,Graham-Patel,Entretenimento,0
08db6ce6-5190-4826-ab03-019298219635,b1afd457-6836-4018-9451-c0e598042d96,2024-05-22 13:17:50,435.03,Lyons LLC,Entretenimento,0
f7af9a51-3e1f-4e16-b89a-8e6cdd17b34d,ffec9f57-498c-46b0-927a-e75ed60c2e3c,2024-05-02 05:52:00,185.27,Rose and Sons,Viagens,0
2c1c8186-72ca-4875-8bb3-aa2f16af8e10,cee69b66-2b39-4371-912a-95e953134829,2024-06-29 15:05:34,738.72,Holt Ltd,Padaria,0
e59084a1-2727-407c-818f-2086adba35f6,5ce1d6b5-221e-401f-a163-bec4f3338343,2024-03-28 00:20:51,583.59,"Little, Johnson and Cisneros",Entretenimento,0
097209a0-f0f3-4ebf-8e18-bbf8e795e4da,c88d6a86-f74c-4c8e-b20a-c50380358b54,2024-06-03 14:22:03,509.59,Hunt Group,Roupas,0
665ceb33-e075-48fd-a4a5-247b076fb593,596c674d-72f8-4637-b23c-8ff2dc48bd17,2024-04-13 16:36:28,896.16,"Moore, Aguilar and Diaz",Padaria,0
94fcf4d1-3912-43c7-ad0f-a93e0d1bb0ce,c010b89a-88a9-4edb-82c1-35258a3de09f,2024-04-28 21:14:17,216.03,"Howard, Cameron and Torres",Mercado,0
445c2f43-9ffe-4ebe-80ab-95adc3bca708,7b52c480-8910-4155-956a-97be6bab933b,2024-03-16 00:03:09,567.08,Howard Group,Entretenimento,0
4bb36461-d7df-4f79-a48f-0e2c54c668bb,98d7ae65-31a7-47ca-9b0e-6489d2c68b4d,2024-04-12 18:10:50,149.36,Lawrence-Morris,Roupas,0
1e44d4f3-9da3-4ea9-a4f8-ec257424e573,4c3c10f6-62ff-4bf2-9af2-beeb12887b6f,2024-04-13 11:57:38,626.93,Carroll-Mcconnell,Roupas,0
0db32164-2f3a-48f7-8089-73c4039049d7,6673e7d1-9e6c-4885-bb43-c08dd90863af,2024-03-18 18:55:15,239.81,Harrell-Carter,Roupas,0
c0bb7e07-6aa1-4758-b690-c34ad7d64569,041141b6-13c5-4918-986d-ff1d66fca832,2024-05-15 17:29:38,646.32,"Nelson, Lowery and Ward",Padaria,0
7eb12135-cb02-426d-9b99-b2d8f970d356,a2f6f092-d00d-4896-927a-8c880a0a44d6,2024-05-22 19:28:31,465.6,Meyer and Sons,Mercado,0
81eb8e27-2582-4ed6-8867-7d351162ea49,810651ef-63a2-418a-9c18-f8eba3efafb5,2024-01-29 05:14:48,516.91,Harris-Sparks,Viagens,0
10524008-1a7f-400b-8c83-776d1473009a,0f412a7a-6dd9-4e0e-a086-87ba8d24404c,2024-01-19 05:19:00,453.15,Marshall Group,Entretenimento,0
d256576c-7886-47d8-8dcc-e9205cd67c63,5fbf3b38-084e-4d2e-9421-93209a4aee55,2024-04-16 13:47:04,323.55,"Berry, Smith and Vasquez",Padaria,0
26671a7d-a1ca-48f9-b88a-c6ab0fc63ec7,752e63d4-72a5-4b8f-8ee4-c7d78c800079,2024-05-26 00:56:53,130.25,Whitehead-Bell,Eletronicos,0
